ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Swatches Attributes","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Download 1 ID","Download 1 name","Download 1 URL","Meta: _product_url"
1968,variation,,"Slim fit serge chino trousers - Yellow, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1939,,,,,,29,,Color,Yellow,,1,,Size,39,,1,,,,,
1969,variation,,"Slim fit serge chino trousers - Yellow, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1939,,,,,,30,,Color,Yellow,,1,,Size,40,,1,,,,,
1970,variable,,"Lace-up leather sneakers",1,0,visible,"Product categories and tags work in much the same way as normal categories and tags you have when writing posts in WordPress. They can be created, edited, and selected at any time.","[elementor-template id=""455""]",,,taxable,,1,,,0,0,,,,,1,,,,"Accessories, Men, Shoes","clean, fashion, nova, suits, trends, women, woocommerce",,"https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_08_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_08_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_09_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_09_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_10_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_10_2.jpg",,,,,,,,,100,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Gray"":{""name"":""Gray"",""color"":""#d1d1d1"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}},""Size"":{""name"":""Size"",""type"":""button"",""terms"":{""35"":{""name"":""35"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""36"":{""name"":""36"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""37"":{""name"":""37"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""38"":{""name"":""38"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""39"":{""name"":""39"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""40"":{""name"":""40"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Blue, Gray, Green, Red, Yellow",1,1,Red,Size,"35, 36, 37, 38, 39, 40",1,1,36,,,,
1971,variation,,"Lace-up leather sneakers - Blue, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1970,,,,,,1,,Color,Blue,,1,,Size,35,,1,,,,,
1972,variation,,"Lace-up leather sneakers - Blue, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1970,,,,,,2,,Color,Blue,,1,,Size,36,,1,,,,,
1973,variation,,"Lace-up leather sneakers - Blue, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1970,,,,,,3,,Color,Blue,,1,,Size,37,,1,,,,,
1974,variation,,"Lace-up leather sneakers - Blue, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1970,,,,,,4,,Color,Blue,,1,,Size,38,,1,,,,,
1975,variation,,"Lace-up leather sneakers - Blue, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1970,,,,,,5,,Color,Blue,,1,,Size,39,,1,,,,,
1976,variation,,"Lace-up leather sneakers - Blue, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1970,,,,,,6,,Color,Blue,,1,,Size,40,,1,,,,,
1977,variation,,"Lace-up leather sneakers - Gray, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1970,,,,,,7,,Color,Gray,,1,,Size,35,,1,,,,,
1978,variation,,"Lace-up leather sneakers - Gray, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1970,,,,,,8,,Color,Gray,,1,,Size,36,,1,,,,,
1979,variation,,"Lace-up leather sneakers - Gray, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1970,,,,,,9,,Color,Gray,,1,,Size,37,,1,,,,,
1980,variation,,"Lace-up leather sneakers - Gray, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1970,,,,,,10,,Color,Gray,,1,,Size,38,,1,,,,,
1981,variation,,"Lace-up leather sneakers - Gray, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1970,,,,,,11,,Color,Gray,,1,,Size,39,,1,,,,,
1982,variation,,"Lace-up leather sneakers - Gray, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1970,,,,,,12,,Color,Gray,,1,,Size,40,,1,,,,,
1983,variation,,"Lace-up leather sneakers - Green, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1970,,,,,,13,,Color,Green,,1,,Size,35,,1,,,,,
1984,variation,,"Lace-up leather sneakers - Green, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1970,,,,,,14,,Color,Green,,1,,Size,36,,1,,,,,
1985,variation,,"Lace-up leather sneakers - Green, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1970,,,,,,15,,Color,Green,,1,,Size,37,,1,,,,,
1986,variation,,"Lace-up leather sneakers - Green, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1970,,,,,,16,,Color,Green,,1,,Size,38,,1,,,,,
1987,variation,,"Lace-up leather sneakers - Green, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1970,,,,,,17,,Color,Green,,1,,Size,39,,1,,,,,
1988,variation,,"Lace-up leather sneakers - Green, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1970,,,,,,18,,Color,Green,,1,,Size,40,,1,,,,,
1989,variation,,"Lace-up leather sneakers - Red, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1970,,,,,,19,,Color,Red,,1,,Size,35,,1,,,,,
1990,variation,,"Lace-up leather sneakers - Red, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1970,,,,,,20,,Color,Red,,1,,Size,36,,1,,,,,
1991,variation,,"Lace-up leather sneakers - Red, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1970,,,,,,21,,Color,Red,,1,,Size,37,,1,,,,,
1992,variation,,"Lace-up leather sneakers - Red, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1970,,,,,,22,,Color,Red,,1,,Size,38,,1,,,,,
1993,variation,,"Lace-up leather sneakers - Red, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1970,,,,,,23,,Color,Red,,1,,Size,39,,1,,,,,
1994,variation,,"Lace-up leather sneakers - Red, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1970,,,,,,24,,Color,Red,,1,,Size,40,,1,,,,,
1995,variation,,"Lace-up leather sneakers - Yellow, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1970,,,,,,25,,Color,Yellow,,1,,Size,35,,1,,,,,
1996,variation,,"Lace-up leather sneakers - Yellow, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1970,,,,,,26,,Color,Yellow,,1,,Size,36,,1,,,,,
1997,variation,,"Lace-up leather sneakers - Yellow, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1970,,,,,,27,,Color,Yellow,,1,,Size,37,,1,,,,,
1998,variation,,"Lace-up leather sneakers - Yellow, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1970,,,,,,28,,Color,Yellow,,1,,Size,38,,1,,,,,
1999,variation,,"Lace-up leather sneakers - Yellow, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1970,,,,,,29,,Color,Yellow,,1,,Size,39,,1,,,,,
2000,variation,,"Lace-up leather sneakers - Yellow, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1970,,,,,,30,,Color,Yellow,,1,,Size,40,,1,,,,,
2001,variable,,"Leather belt",1,0,visible,"Product categories and tags work in much the same way as normal categories and tags you have when writing posts in WordPress. They can be created, edited, and selected at any time.","[elementor-template id=""455""]",,,taxable,,1,,,0,0,,,,,1,,,,"Accessories, Men","clean, fashion, nova, suits, trends, women, woocommerce",,"https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_09_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_09_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_08_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_10_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_10_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_09_1.jpg",,,,,,,,,100,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Gray"":{""name"":""Gray"",""color"":""#d1d1d1"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}},""Size"":{""name"":""Size"",""type"":""button"",""terms"":{""35"":{""name"":""35"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""36"":{""name"":""36"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""37"":{""name"":""37"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""38"":{""name"":""38"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""39"":{""name"":""39"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""40"":{""name"":""40"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Blue, Gray, Green, Red, Yellow",1,1,Red,Size,"35, 36, 37, 38, 39, 40",1,1,36,,,,
2002,variation,,"Leather belt - Blue, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2001,,,,,,1,,Color,Blue,,1,,Size,35,,1,,,,,
2003,variation,,"Leather belt - Blue, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2001,,,,,,2,,Color,Blue,,1,,Size,36,,1,,,,,
2004,variation,,"Leather belt - Blue, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2001,,,,,,3,,Color,Blue,,1,,Size,37,,1,,,,,
2005,variation,,"Leather belt - Blue, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2001,,,,,,4,,Color,Blue,,1,,Size,38,,1,,,,,
2006,variation,,"Leather belt - Blue, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2001,,,,,,5,,Color,Blue,,1,,Size,39,,1,,,,,
2007,variation,,"Leather belt - Blue, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2001,,,,,,6,,Color,Blue,,1,,Size,40,,1,,,,,
2008,variation,,"Leather belt - Gray, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2001,,,,,,7,,Color,Gray,,1,,Size,35,,1,,,,,
2009,variation,,"Leather belt - Gray, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2001,,,,,,8,,Color,Gray,,1,,Size,36,,1,,,,,
2010,variation,,"Leather belt - Gray, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2001,,,,,,9,,Color,Gray,,1,,Size,37,,1,,,,,
2011,variation,,"Leather belt - Gray, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2001,,,,,,10,,Color,Gray,,1,,Size,38,,1,,,,,
2012,variation,,"Leather belt - Gray, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2001,,,,,,11,,Color,Gray,,1,,Size,39,,1,,,,,
2013,variation,,"Leather belt - Gray, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2001,,,,,,12,,Color,Gray,,1,,Size,40,,1,,,,,
2014,variation,,"Leather belt - Green, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2001,,,,,,13,,Color,Green,,1,,Size,35,,1,,,,,
2015,variation,,"Leather belt - Green, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2001,,,,,,14,,Color,Green,,1,,Size,36,,1,,,,,
2016,variation,,"Leather belt - Green, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2001,,,,,,15,,Color,Green,,1,,Size,37,,1,,,,,
2017,variation,,"Leather belt - Green, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2001,,,,,,16,,Color,Green,,1,,Size,38,,1,,,,,
2018,variation,,"Leather belt - Green, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2001,,,,,,17,,Color,Green,,1,,Size,39,,1,,,,,
2019,variation,,"Leather belt - Green, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2001,,,,,,18,,Color,Green,,1,,Size,40,,1,,,,,
2020,variation,,"Leather belt - Red, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2001,,,,,,19,,Color,Red,,1,,Size,35,,1,,,,,
2021,variation,,"Leather belt - Red, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2001,,,,,,20,,Color,Red,,1,,Size,36,,1,,,,,
2022,variation,,"Leather belt - Red, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2001,,,,,,21,,Color,Red,,1,,Size,37,,1,,,,,
2023,variation,,"Leather belt - Red, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2001,,,,,,22,,Color,Red,,1,,Size,38,,1,,,,,
2024,variation,,"Leather belt - Red, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2001,,,,,,23,,Color,Red,,1,,Size,39,,1,,,,,
2025,variation,,"Leather belt - Red, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2001,,,,,,24,,Color,Red,,1,,Size,40,,1,,,,,
2026,variation,,"Leather belt - Yellow, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2001,,,,,,25,,Color,Yellow,,1,,Size,35,,1,,,,,
2027,variation,,"Leather belt - Yellow, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2001,,,,,,26,,Color,Yellow,,1,,Size,36,,1,,,,,
2028,variation,,"Leather belt - Yellow, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2001,,,,,,27,,Color,Yellow,,1,,Size,37,,1,,,,,
2029,variation,,"Leather belt - Yellow, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2001,,,,,,28,,Color,Yellow,,1,,Size,38,,1,,,,,
2030,variation,,"Leather belt - Yellow, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2001,,,,,,29,,Color,Yellow,,1,,Size,39,,1,,,,,
2031,variation,,"Leather belt - Yellow, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2001,,,,,,30,,Color,Yellow,,1,,Size,40,,1,,,,,
2032,variable,,"Satin tie",1,0,visible,"Product categories and tags work in much the same way as normal categories and tags you have when writing posts in WordPress. They can be created, edited, and selected at any time.","[elementor-template id=""455""]",,,taxable,,1,,,0,0,,,,,1,,,,"Accessories, Men","clean, fashion, nova, suits, trends, women, woocommerce",,"https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_10_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_10_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_09_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_08_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_10_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_09_1.jpg",,,,,,,,,100,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Gray"":{""name"":""Gray"",""color"":""#d1d1d1"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}},""Size"":{""name"":""Size"",""type"":""button"",""terms"":{""35"":{""name"":""35"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""36"":{""name"":""36"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""37"":{""name"":""37"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""38"":{""name"":""38"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""39"":{""name"":""39"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""40"":{""name"":""40"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Blue, Gray, Green, Red, Yellow",1,1,Red,Size,"35, 36, 37, 38, 39, 40",1,1,36,,,,
2033,variation,,"Satin tie - Blue, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2032,,,,,,1,,Color,Blue,,1,,Size,35,,1,,,,,
2034,variation,,"Satin tie - Blue, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2032,,,,,,2,,Color,Blue,,1,,Size,36,,1,,,,,
2035,variation,,"Satin tie - Blue, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2032,,,,,,3,,Color,Blue,,1,,Size,37,,1,,,,,
2036,variation,,"Satin tie - Blue, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2032,,,,,,4,,Color,Blue,,1,,Size,38,,1,,,,,
2037,variation,,"Satin tie - Blue, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2032,,,,,,5,,Color,Blue,,1,,Size,39,,1,,,,,
2038,variation,,"Satin tie - Blue, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2032,,,,,,6,,Color,Blue,,1,,Size,40,,1,,,,,
2039,variation,,"Satin tie - Gray, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2032,,,,,,7,,Color,Gray,,1,,Size,35,,1,,,,,
2040,variation,,"Satin tie - Gray, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2032,,,,,,8,,Color,Gray,,1,,Size,36,,1,,,,,
2041,variation,,"Satin tie - Gray, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2032,,,,,,9,,Color,Gray,,1,,Size,37,,1,,,,,
2042,variation,,"Satin tie - Gray, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2032,,,,,,10,,Color,Gray,,1,,Size,38,,1,,,,,
2043,variation,,"Satin tie - Gray, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2032,,,,,,11,,Color,Gray,,1,,Size,39,,1,,,,,
2044,variation,,"Satin tie - Gray, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2032,,,,,,12,,Color,Gray,,1,,Size,40,,1,,,,,
2045,variation,,"Satin tie - Green, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2032,,,,,,13,,Color,Green,,1,,Size,35,,1,,,,,
2046,variation,,"Satin tie - Green, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2032,,,,,,14,,Color,Green,,1,,Size,36,,1,,,,,
2047,variation,,"Satin tie - Green, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:2032,,,,,,15,,Color,Green,,1,,Size,37,,1,,,,,
2048,variation,,"Satin tie - Green, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2032,,,,,,16,,Color,Green,,1,,Size,38,,1,,,,,
2049,variation,,"Satin tie - Green, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2032,,,,,,17,,Color,Green,,1,,Size,39,,1,,,,,
2050,variation,,"Satin tie - Green, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2032,,,,,,18,,Color,Green,,1,,Size,40,,1,,,,,
2051,variation,,"Satin tie - Red, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2032,,,,,,19,,Color,Red,,1,,Size,35,,1,,,,,
2052,variation,,"Satin tie - Red, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2032,,,,,,20,,Color,Red,,1,,Size,36,,1,,,,,
2053,variation,,"Satin tie - Red, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2032,,,,,,21,,Color,Red,,1,,Size,37,,1,,,,,
2054,variation,,"Satin tie - Red, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2032,,,,,,22,,Color,Red,,1,,Size,38,,1,,,,,
2055,variation,,"Satin tie - Red, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2032,,,,,,23,,Color,Red,,1,,Size,39,,1,,,,,
2056,variation,,"Satin tie - Red, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2032,,,,,,24,,Color,Red,,1,,Size,40,,1,,,,,
2057,variation,,"Satin tie - Yellow, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2032,,,,,,25,,Color,Yellow,,1,,Size,35,,1,,,,,
2058,variation,,"Satin tie - Yellow, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2032,,,,,,26,,Color,Yellow,,1,,Size,36,,1,,,,,
2059,variation,,"Satin tie - Yellow, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2032,,,,,,27,,Color,Yellow,,1,,Size,37,,1,,,,,
2060,variation,,"Satin tie - Yellow, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2032,,,,,,28,,Color,Yellow,,1,,Size,38,,1,,,,,
2061,variation,,"Satin tie - Yellow, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2032,,,,,,29,,Color,Yellow,,1,,Size,39,,1,,,,,
2062,variation,,"Satin tie - Yellow, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2032,,,,,,30,,Color,Yellow,,1,,Size,40,,1,,,,,
